1	702876	702977	[['Amrozi'], ['accused', 'called', 'distorting'], ['brother', 'witness', 'evidence']]	[['Amrozi'], ['accused', 'distorting'], ['brother', 'evidence']]
1	941976	941612	[['Amrozi'], ['was', 'inspired', 'launch', 'revealed', 'was'], ['attack', 'Bali', 'boss', 'tourist', 'island', 'haven', 'behaviour', 'westerners']]	[['BALI', 'bomber', 'Amrozi'], ['claims', 'was', 'inspired', 'launch', 'revealed', 'was'], ['attack', 'tourist', 'island', 'boss', 'Bali', 'haven', 'behaviour', 'Westerners']]
1	2269545	2269531	[['Abplanalp'], ['used', 'be', 'lowering'], ['plastic', 'model', 'price', 'valve', 'cents', 'cents']]	[['Mr.', 'Abplanalp'], ['used', 'be', 'produced', 'lowering'], ['plastic', 'model', 'mass', 'price', 'valve', 'cents', 'cents']]
1	160051	159941	[['Russia'], ['advocate', 'give'], ['U.N.', 'role', 'authority', 'legitimacy']]	[['France', 'Russia', 'China', 'ally', 'Britain', 'U.N.', 'role'], ['was', 'needed', 'give'], ['authority', 'legitimacy']]
1	2942566	2942638	[['SCC'], ['argued', 'was', 'trying', 'shield', 'installing', 'make', 'make'], ['Lexmark', 'competition', 'chip', 'toner', 'cartridges', 'manufacturers', 'cartridges']]	[['company'], ['argued', 'was', 'trying', 'installing', 'make', 'make'], ['Lexmark', 'competition', 'microchip', 'toner', 'cartridges', 'manufacturers', 'cartridges']]
1	2816542	2816716	[['freshman', 'member', 'men', 'team'], ['jumped'], ['ledge']]	[['freshman', 'Dayton', 'Ohio'], ['climbed', 'plunged'], ['ledge', 'death']]
1	1887674	1887615	[['deal'], ['is', 'is', 'expected', 'be', 'completed'], ['N2H2', 'approval', 'year', 'end']]	[['deal'], ['is', 'is', 'expected', 'be'], ['N2H2', 'approval', 'calendar', 'quarter']]
1	3246221	3246174	[['diplomats'], ['were', 'killed'], ['ambush', 'Tikrit', 'kilometres', 'capital']]	[['diplomats'], ['were', 'killed', 'according'], ['ambush', 'Tikrit', 'Japanese', 'Foreign', 'Ministry']]
1	3395447	3395484	[['abortion', 'decision'], ['was', 'left'], ['woman', 'physician']]	[['abortion', 'decision'], ['was', 'left', 'live'], ['woman', 'physician', 'fetus', 'womb']]
0	2424444	2424265	[['Sean', 'Harrigan', 'president', 'California', 'Public', 'Employees', 'Retirement', 'System'], ['suggested', 'paring', 'changing', 'making'], ['NYSE', 'board', 'composition']]	[['Sean', 'Harrigan', 'president', 'California', 'Public', 'Employees', 'Retirement', 'System'], ['suggested', 'paring', 'allotting'], ['NYSE', 'board', 'seats', 'investors', 'securities', 'industry']]
0	890153	890030	[['Egyptologists'], ['cast', 'have', 'found'], ['doubt', 'Tuesday', 'expedition', 'claim', 'mummy', 'Queen', 'Nefertiti', 'Egyptians']]	[['Egyptologists'], ['think', 'have', 'identified'], ['mummy', 'Queen', 'Nefertiti', 'world', 'beauties']]
0	1954	2142	[['Watertown', 'Saugus', 'Framingham'], ['are', 'going', 'joining', 'growing'], ['Monday', 'number', 'cities', 'country']]	[['Watertown', 'Saugus', 'Framingham'], ['are', 'going'], ['Monday']]
1	1018730	1018788	[['IBM', 'stock'], ['rose'], ['New', 'York', 'Stock', 'Exchange']]	[['IBM', 'shares'], ['closed'], ['percent', 'New', 'York', 'Stock', 'Exchange']]
1	813444	813256	[['election'], ['was', 'hailed', 'condemned'], ['quarters', 'breakthrough', 'rights', 'others', 'violation', 'God', 'word']]	[['Robinson', 'election'], ['was', 'hailed', 'condemned', 'created'], ['quarters', 'breakthrough', 'rights', 'others', 'rebellion', 'God', 'order']]
1	3416800	3416661	[['Gov.', 'Don', 'Carcieri'], ['said', 'shows', 'apply'], ['ruling', 'state', 'taxation', 'laws', 'tribe', 'sales', 'activities']]	[['Gov.', 'Don', 'Carcieri'], ['said', 'shows', 'apply'], ['ruling', 'state', 'taxation', 'laws', 'activity']]
1	578547	577866	[['Wyeth'], ['estimates', 'continue', 'take', 'was', 'halted'], ['women', 'Prempro', 'pills', 'study', 'summer']]	[['Wyeth'], ['estimates', 'are', 'taking', 'was', 'halted'], ['women', 'Prempro', 'pills', 'WHI', 'study', 'year']]
1	3127660	3127435	[['Come', 'gather'], ['Morgan', 'students', 'Wheaton', 'College', 'gym', 'dance', 'school', 'history']]	[['College'], ['gather'], ['gym', 'Friday', 'night', 'dance', 'school', 'history']]
0	1417843	1418003	[['Dennehy'], ['has', 'been', 'heard', 'was', 'killed'], ['weeks', 'police', 'suspect', 'Waco', 'area']]	[['Authorities', 'Baylor', 'officials'], ['say', 'has', 'been', 'heard'], ['Dennehy', 'weeks']]
1	368063	368013	[['Vaccine', 'makers'], ['have', 'been', 'thrust', 'following', 'encourage'], ['limelight', 'government', 'programmes', 'vaccination', 'fears', 'attacks', 'targets']]	[['Vaccine', 'makers'], ['have', 'been', 'thrust', 'encourage'], ['limelight', 'government', 'programs', 'vaccination', 'fears', 'attacks']]
1	1455002	1455078	[['President', 'Bush'], ['signed', 'exempting', 'had', 'signed', 'ratified'], ['waiver', 'nations', 'sanctions', 'immunity', 'agreement']]	[['President', 'Bush'], ['signed', 'exempting', 'had', 'signed', 'ratified'], ['waiver', 'countries', 'immunity', 'agreements']]
1	953482	953745	[['Shares', 'AT&T'], ['climbed', 'adding'], ['percent', 'cents', 'day', 'gain', 'percent']]	[['Shares', 'AT&T'], ['climbed', 'adding'], ['percent', 'day', 'percent', 'rise']]
1	1730037	1729778	[['AMD'], ['reported', 'ended'], ['loss', 'quarter', 'June', 'sales']]	[['AMD'], ['reported'], ['loss', 'cents', 'share', 'sales']]
1	727268	727328	[['Osama', 'bin', 'Laden'], ['is', 'becoming'], ['hero']]	[['Osama', 'bin', 'Laden', 'leader', 'network'], ['is', 'becoming'], ['hero']]
1	3062259	3062441	[['judge'], ['granted', 'shut', 'helps', 'buy'], ['government', 'request', 'Thursday', 'company', 'customers', 'prescription', 'drugs', 'Canada']]	[['judge'], ['granted', 'shut', 'sells'], ['request', 'Food', 'Drug', 'Administration', 'Rx', 'Depot', 'Internet', 'company', 'prescription', 'drugs', 'Canada']]
0	2055507	2055516	[['Anyone', 'information', 'Lopez'], ['call'], ["O'Shea", 'Crime', 'Stoppers']]	[['Anyone', 'information'], ['is', 'asked', 'call'], ['Detective', 'Kevin', 'Umphrey', 'Crime', 'Stoppers', '-LRB-800-RRB-']]
1	1515072	1515036	[['panels'], ['picture', 'standing', 'outline', 'including'], ['towers', 'history', 'construction', 'bombing', 'destruction', 'Sept.']]	[['panels'], ['outline', 'including'], ['towers', 'history', 'construction', 'bombing', 'destruction', 'terrorists', 'Sept.']]
1	2587376	2587143	[['country'], ['tolerates', 'arranged'], ['Gypsy', 'tradition', 'child', 'weddings']]	[['country'], ['tolerates', 'arranged', 'are', 'known'], ['tradition', 'child', 'weddings', 'Roma', 'Gypsies']]
1	1048616	1048751	[['counties'], ['got'], ['inches', 'rain', 'midnight', 'noon']]	[['weather', 'service'], ['estimated', 'hit'], ['inches', 'rain', 'Kanawha', 'Nicholas', 'counties', 'midnight', 'noon', 'Monday']]
0	3094769	3094801	[['skeptics'], ['argue', 'do'], ['smoking', 'cholesterol']]	[['skeptics'], ['argue', 'do', 'are', 'considered'], ['smoking', 'cholesterol', 'diseases']]
1	3030254	3030287	[['Intel'], ['plans', 'present'], ['paper', 'findings', 'today', 'conference', 'Japan']]	[['breakthrough', 'technology'], ['was', 'presented'], ['Intel', 'scientists', 'conference', 'Japan']]
0	845113	845201	None	[['troops'], ['defend'], ['group', 'foreigners', 'board', 'helicopters', 'evacuation', 'European', 'Union', 'compound', 'Monrovia', 'Liberia']]
0	67938	67983	[['Illinois', 'Supreme', 'Court'], ['dismissed'], ['case']]	[['Supreme', 'Court'], ['agreed'], ['Monday', 'Illinois', 'Telemarketing', 'Associates']]
1	228857	228818	[['Coupling', 'version', 'hit', 'comedy'], ['get'], ['Thursday', 'p.m.', 'time', 'slot']]	[['Coupling', 'version', 'hit', 'comedy'], ['couple'], ['Friends', 'Thursdays']]
1	790082	790100	[['Disney'], ['has', 'said', 'were', 'wanted', 'wants', 'maintained'], ['safety', 'enjoyment', 'guests', 'reasons', 'company', 'zones']]	[['Disney', 'spokeswoman', 'Rena', 'Callahan'], ['said', 'were', 'wanted', 'wants', 'kept'], ['safety', 'enjoyment', 'guests', 'reasons', 'company', 'zones', 'place']]
1	1889954	1889847	[['Sources', 'bidding'], ['said', 'was', 'looking'], ['week', 'cable', 'TV', 'company', 'Comcast', 'Corp.', 'VUE']]	[['sources'], ['told', 'was', 'looking', 'buying'], ['Reuters', 'cable', 'TV', 'company', 'Comcast', 'Corp.', 'CMCSA.O', 'VUE', 'assets']]
1	1570961	1570936	[['shares'], ['fell'], ['cents', 'percent', 'Monday', 'New', 'York', 'Stock', 'Exchange']]	[['Schering-Plough', 'shares'], ['fell', 'close'], ['percent', 'cents', 'trading', 'Monday', 'New', 'York', 'Stock', 'Exchange']]
1	3372169	3372093	[['fawn', 'Dr', 'Duane', 'Kraemer', 'researchers'], ['was', 'born'], ['months']]	[['fawn', 'university', 'researcher', 'Duane', 'Kraemer'], ['turns'], ['months', 'today']]
1	1351951	1352045	[['researchers'], ['ordered', 'conducted', 'were', 'find'], ['slaughter', 'cows', 'investigation', 'evidence', 'animals']]	[['investigators'], ['slaughtered', 'were', 'find'], ['cows', 'evidence', 'animals']]
1	283128	283117	[['measures'], ['be', 'taken'], ['Senate', 'Friday']]	[['Ratliff'], ['said', 'hopes', 'bring'], ['measures', 'Senate', 'Friday']]
1	1019061	1018963	[['Shares', 'PeopleSoft'], ['rose'], ['cents', 'Monday', 'trading', 'Nasdaq', 'Stock', 'Market']]	[['PeopleSoft', 'shares'], ['were'], ['cents', 'morning', 'trade', 'Nasdaq']]
0	555528	555584	[['Broomhead'], ['was', 'assigned'], ['Squadron', 'Armored', 'Cavalry', 'Regiment']]	[['Quinn'], ['was', 'assigned', 'based'], ['Armored', 'Cavalry', 'Regiment', 'Fort', 'Carson', 'Colo.']]
0	821367	821695	[['report'], ['Robert', 'Liscouski', 'assistant', 'secretary', 'homeland', 'security', 'infrastructure', 'protection']]	[['Robert', 'Liscouski', 'assistant', 'secretary', 'homeland', 'security', 'infrastructure', 'protection'], ['said'], ['briefing', 'today']]
1	2001330	2001668	[['Nasdaq', 'Composite', 'Index', 'IXIC'], ['added'], ['point', 'percent']]	[['Nasdaq', 'Composite', 'Index', 'IXIC'], ['rose', 'based'], ['points', 'percent', 'figures']]
1	2694852	2694831	[['Law', 'enforcement', 'sources', 'condition', 'anonymity'], ['confirmed', 'was', 'being', 'investigated'], ['Associated', 'Press', 'Limbaugh', 'Palm', 'Beach', 'County', 'state', 'attorney', 'office']]	[['Law', 'enforcement', 'officials'], ['confirmed', 'was', 'being', 'investigated'], ['Limbaugh', 'Palm', 'Beach', 'County', 'Fla.', 'state', 'attorney', 'office']]
1	1239045	1239030	[['facets', 'temperament'], ['is', 'respond'], ['people', 'novelty']]	[['characteristics', 'temperament'], ['is', 'react'], ['people', 'novelty']]
0	1773875	1773829	[['Hurlbert'], ['files'], ['count', 'felony', 'assault', 'Bryant']]	[['Bryant'], ['has', 'been', 'charged'], ['felony', 'assault']]
1	1610363	1610417	[['Mr', 'Koizumi'], ['rebuked', 'saying', 'were'], ['Mr', 'Konoike', 'remarks']]	[['Koizumi'], ['told', 'were'], ['reporters', 'office', 'Konoike', 'remarks']]
1	1803771	1803716	[['CBO', 'analysis', 'Senate', 'package'], ['said', 'sponsored', 'accounted'], ['amendment', 'Sen.', 'Maria', 'Cantwell', 'D-Wash.', 'cost']]	[['budget', 'office'], ['said', 'accounted'], ['provision', 'Senate', 'bill', 'cost']]
0	1521034	1520582	[['White', 'kidney', 'failure', 'years', 'blood', 'pressure'], ['died'], ['Cedars-Sinai', 'Medical', 'Center']]	[['White', 'kidney', 'failure', 'years', 'blood', 'pressure'], ['had', 'been', 'undergoing', 'had', 'been', 'hospitalized'], ['dialysis', 'September', 'stroke']]
1	2761139	2761113	[['EMC'], ['agreed', 'acquire'], ['Legato', 'Systems', 'Nasdaq', 'LGTO']]	[['Hopkinton', 'Mass.', 'company'], ['agreed', 'buy'], ['Legato', 'Systems', 'Mountain', 'View']]
1	2510517	2510450	[['Standard', 'Poor', 'index'], ['declined', 'having', 'shed'], ['cent', 'session']]	[['Standard', 'Poor', 'index'], ['declined', 'losing'], ['percent', 'Thursday']]
1	2576454	2576555	[['Nasdaq'], ['fell', 'snapping'], ['%', 'month', 'winning', 'streak']]	[['Nasdaq'], ['is', 'snap'], ['percent', 'month', 'track', 'streak', 'gains']]
1	1569832	1569899	[['Shares', 'Cellegy'], ['were'], ['%', 'midday', 'trading', 'Nasdaq', 'Stock', 'Market']]	[['Shares', 'Cellegy'], ['plunged'], ['Monday', 'Nasdaq', 'Stock', 'Market']]
0	2081805	2081712	[['Securities', 'Exchange', 'Commission'], ['has', 'initiated'], ['probe', 'Coke']]	[['investigation'], ['is'], ['inquiry', 'Securities', 'Exchange', 'Commission']]
1	1106212	1106299	[['President', 'Bush', 'administration', 'officials'], ['cited', 'banned'], ['threat', 'Iraq', 'weapons'], ['programs', 'justification', 'war']]	[['President', 'Bush', 'officials', 'administration'], ['cited', 'going'], ['threat', 'Iraq', 'chemical', 'weapons', 'weapons', 'program', 'justification', 'war']]
0	2965698	2965467	[['Ebert'], ['asked', 'pointing'], ['Franklin', 'color', 'photo', 'Linda', 'Franklin', 'projection', 'screen']]	[['photo', 'Linda', 'Franklin', 'body'], ['was', 'shown'], ['screen', 'courtroom', 'yesterday']]
0	174701	174280	[['SPX'], ['was'], ['points', 'percent']]	[['IXIC'], ['jumped'], ['points', 'percent']]
1	1626913	1627111	[['officials'], ['said', 'was', 'are', 'panicking', 'were', 'losing'], ['advertising', 'buy', 'proof', 'Democrats', 'stature', 'Medicare']]	[['officials'], ['said', 'were', 'were', 'losing'], ['advertisements', 'proof', 'Democrats', 'stature', 'Medicare']]
1	167084	166941	[['Moore'], ['was', 'expected', 'be', 'discharged', 'according'], ['hospital', 'Thursday', 'Friday', 'Jackie', 'Green', 'spokeswoman', 'show', 'press', 'agent']]	[['English', 'star'], ['was', 'expected', 'be', 'discharged'], ['hospital']]
1	1913621	1913715	[['company'], ['keep', 'be', 'headquartered'], ['name', 'Sunnyvale']]	[['company'], ['be', 'named', 'be', 'headquartered'], ['Interwoven', 'Sunnyvale']]
1	2661772	2661838	[['Apple'], ['has', 'built', 'define', 'supports', 'using'], ['VPN', 'server', 'Panther', 'Server', 'Mac', 'OS', 'X', 'Windows', 'UNIX', 'clients', 'PPTP', 'L2TP', 'tunneling', 'protocols']]	[['VPN', 'server', 'Panther', 'Server'], ['supports', 'using'], ['Mac', 'OS', 'X', 'Windows', 'UNIX', 'clients', 'PPTP', 'L2TP', 'tunneling', 'protocols']]
1	213274	213017	[['Bush', 'aides'], ['describe', 'has', 'become'], ['Omaha', 'stop', 'Sen.', 'Ben', 'Nelson', 'D-Neb', 'lobbying', 'target', 'tax', 'cut', 'package']]	[['Bush', 'aides'], ['describe', 'has', 'become'], ['Omaha', 'stop', 'Senator', 'Ben', 'Nelson', 'Democrat', 'Nebraska', 'lobbying', 'target', 'package']]
1	1910610	1910455	[['ruling'], ['follows', 'be', 'bidding'], ['days', 'speculation', 'Hewlett-Packard', 'Co.', 'company']]	[['ruling'], ['follows', 'be', 'bidding'], ['days', 'volatility', 'RIM', 'stock', 'speculation', 'PC', 'Hewlett-Packard', 'Co.', 'company']]
1	1703442	1703476	[['Hoffa'], ['vanished'], ['afternoon', 'July', 'parking', 'lot', 'Oakland', 'County', 'miles', 'Detroit']]	[['Hoffa'], ['vanished'], ['afternoon', 'July', 'parking', 'lot', 'Detroit', 'suburb', 'Oakland', 'County']]
1	3113791	3113782	[['Commission', 'EU', 'enforcer'], ['is', 'expected', 'issue', 'is', 'reached'], ['decision', 'spring', 'settlement']]	[['European', 'Commission'], ['is', 'expected', 'issue', 'is', 'reached'], ['decision', 'case', 'spring', 'settlement']]
1	860025	859375	[['UConn'], ['has', 'fielded'], ['championship', 'teams', 'sports', 'men', 'women', 'basketball', 'men', 'soccer']]	[['Huskies'], ['have', 'fielded'], ['championship', 'teams', 'sports', 'men', 'basketball', 'women', 'basketball', 'men', 'soccer']]
0	3045253	3045400	[['signal'], ['is', 'designed', 'make', 'transfer', 'make'], ['consumers', 'copies', 'Internet', 'millions', 'others']]	[['FCC', 'officials'], ['said', 'is', 'designed', 'make', 'transfer'], ['signal', 'consumers', 'copies', 'Internet']]
1	1362859	1363247	[['researchers'], ['said', 'had', 'were'], ['evidence', 'brands']]	[['researchers'], ['say', 'have', 'are'], ['evidence', 'brands']]
0	3016169	3016111	[['Novell'], ['is', 'acquiring'], ['SuSe', 'Linux', 'cash', 'deal', 'approval']]	[['Linux', 'company', 'SuSE'], ['was', 'acquired'], ['today', 'Novell', 'deal']]
0	1922314	1922508	[['Andy', 'Savage', 'Renee', 'Britt'], ['asked', 'give'], ['jurors', 'shake']]	[['Andy', 'Savage', 'Renee', 'Britt'], ['said', 'is', 'has'], ['problems']]
1	1881955	1882013	[['Dennehy', 'family'], ['reported', 'missing', 'was', 'seen'], ['June', 'days', 'campus']]	[['Dennehy', 'family'], ['reported', 'missing', 'was', 'seen'], ['June', 'week', 'Baylor', 'campus', 'Waco']]
1	3173215	3173227	[['WWF'], ['thinks', 'are', 'being', 'caught'], ['animals', 'year', 'Straits', 'Gibraltar', 'areas']]	[['individuals'], ['are', 'estimated', 'be', 'caught', 'neighboring'], ['Straits', 'Gibraltar', 'zones']]
1	2980694	2980550	[['Malvo'], ['goes'], ['trial', 'Nov.', 'death', 'Franklin']]	[['Malvo'], ['goes'], ['trial', 'month', 'death', 'FBI', 'analyst']]
1	847532	847653	[['cousins', 'members', 'royal', 'family'], ['have', 'been', 'mentioned'], ['contenders', 'throne']]	[['cousins', 'members', 'royal', 'family'], ['have', 'been', 'mentioned'], ['competition', 'throne']]
1	1652149	1652120	[['race', 'observer'], ['sits', 'following', 'record'], ['passenger', 'seat', 'vehicle', 'contestant', 'car', 'rules', 'track', 'car', 'time']]	[['race', 'observer'], ['sits', 'follow', 'record', 'keep'], ['passenger', 'seat', 'vehicle', 'rules', 'track', 'car', 'time']]
0	516793	516587	[['justices'], ['ruled', 'questioned', 'did', 'violate', 'doing'], ['police', 'supervisor', 'Martinez', 'Amendment', 'rights']]	[['justices'], ['ruled', 'questioned', 'screamed', 'did', 'violate'], ['police', 'supervisor', 'Mr', 'Martinez', 'pain', 'Amendment', 'rights']]
1	1268573	1268483	[['currency'], ['dropped', 'compared'], ['yen', 'U.S.', 'level']]	[['euro'], ['was', 'compared'], ['yen', 'New', 'York', 'level']]
1	2610710	2610781	[['Imam', 'Samudra', 'field', 'commander', 'bombings'], ['was', 'sentenced'], ['death', 'month']]	[['Imam', 'Samudra', 'leader', 'team', 'bombing'], ['was', 'sentenced'], ['death', 'month']]
1	221002	221083	[['U.S.', 'Airways'], ['said'], ['release']]	[['Bombardier', 'Embraer', 'aircraft'], ['be', 'delivered'], ['U.S.', 'Airways', 'September']]
0	238564	238426	[['Leung', 'maximum', 'years', 'prison'], ['told', 'understood'], ['judge', 'rights']]	[['Smith', 'years', 'prison'], ['is'], ['bond']]
1	1095780	1095652	[['Wheeler'], ['said'], ['statement']]	[['Wheeler'], ['said'], ['Tuesday']]
1	2095812	2095797	[['news'], ['comes', 'walked', 'refused', 'accept'], ['Drax', 'owner', 'AES', 'Corp.', 'AES.N', 'week', 'plant', 'banks', 'bondholders', 'restructuring', 'offer']]	[['owners', 'AES', 'Corp'], ['walked', 'refused', 'accept'], ['plant', 'banks', 'bondholders', 'restructuring', 'offer']]
0	472950	472534	[['closed'], ['Mizuho', 'JP', 'news', 'chart', 'profile', 'shares', 'yen', 'percent', 'yen']]	[['Mitsubishi', 'Tokyo', 'Financial', 'JP', 'news', 'chart', 'profile'], ['lost'], ['percent', 'yen']]
0	2700675	2700735	[['has', 'been', 'jailed'], ['years']]	[['PAEDOPHILE', 'Twickenham'], ['has', 'been', 'described', 'caught'], ['police', 'internet', 'groomer']]
1	2266078	2266151	[['shares'], ['changed'], ['hands', 'times', 'average', 'days']]	[['shares'], ['have', 'changed'], ['hands', 'average', 'days']]
0	205145	204942	[['Miodrag', 'Zivkovic', 'Liberal', 'Alliance', 'Montenegro'], ['won', 'got'], ['percent', 'vote', 'Dragan', 'Hajdukovic', 'percent']]	[['Miodrag', 'Zivkovic', 'leader', 'pro-independence', 'opposition', 'Alliance'], ['came'], ['percent', 'vote']]
