1	702876	702977	[['Amrozi'], ['accused', 'called', 'distorting'], ['brother', 'witness', 'evidence']]	[['Amrozi'], ['accused', 'distorting'], ['brother', 'evidence']]
1	1750716	1750740	[['Moqtada', 'al-Sadr'], ['said'], []]	[['Sadr'], ['said'], ['sermon', 'Koufa', 'mosque', 'Najaf']]
1	1812704	1813027	[['Murphy'], ['says'], []]	[]
1	3395447	3395484	[['abortion', 'decision'], ['was', 'left'], ['woman', 'physician']]	[['abortion', 'decision'], ['was', 'left', 'live'], ['woman', 'physician', 'fetus', 'womb']]
0	2424444	2424265	[['Sean', 'Harrigan', 'president', 'California', 'Public', 'Employees', 'Retirement', 'System'], ['suggested', 'paring', 'changing', 'making'], ['NYSE', 'board', 'composition']]	[['Sean', 'Harrigan', 'president', 'California', 'Public', 'Employees', 'Retirement', 'System'], ['suggested', 'paring', 'allotting'], ['NYSE', 'board', 'seats', 'investors', 'securities', 'industry']]
1	2622070	2622698	[[], ['said'], ['standing', 'ovation']]	[[], ['said'], ['applause', 'supporters']]
1	1315347	1315545	[['Mills'], ['said'], []]	[['Mills'], ['admitted', 'made', "'s", 'identify', 'correct'], ['mistakes', 'exam']]
0	1790075	1790177	[['Recording', 'Industry', 'Association', 'America'], ['says', 'plans', 'sue'], ['song', 'traders', 'month']]	[[], ['is', 'has', 'say'], ['Recording', 'Industry', 'Association', 'America', 'anything']]
1	1841375	1841180	[[], ['mark', 'grossed'], ['time', 'history', 'films', 'weekend']]	[[], ['is', 'grossed'], ['time', 'history', 'films', 'weekend']]
0	2828900	2829044	[]	[[], ['does', 'do', 'minimize'], ['responsibility', 'everything', 'harm']]
1	163189	163240	[['Organization'], ['said'], []]	[['total'], ['confirmed', 'were', 'reported'], ['cases', 'cholera', 'yesterday', 'World', 'Health', 'Organisation', 'city', 'Basra']]
1	433021	432984	[[], ['is'], ['transcript', 'courtroom', 'session', 'Tarrytown', 'miles', 'New', 'York', 'Hudson', 'River']]	[[], ['was', 'is'], ['transcript', 'Thursday', 'courtroom', 'session', 'Tarrytown', 'miles', 'New', 'York', 'City', 'Hudson', 'River']]
0	3280073	3280092	[['Franklin', 'County', 'sheriff', 'Chief', 'Deputy', 'Steve', 'Martin'], ['said'], []]	[['chief', 'deputy', 'sheriff', 'Franklin', 'County', 'Steve', 'Martin'], ['said'], []]
1	2769819	2769671	[[], ['said'], ['press', 'briefing', 'hospital']]	[['kids'], ['are'], ['condition']]
0	890153	890030	[['Egyptologists'], ['cast', 'have', 'found'], ['doubt', 'Tuesday', 'expedition', 'claim', 'mummy', 'Queen', 'Nefertiti', 'Egyptians']]	[['Egyptologists'], ['think', 'have', 'identified'], ['mummy', 'Queen', 'Nefertiti', 'world', 'beauties']]
0	1954	2142	[['Watertown', 'Saugus', 'Framingham'], ['are', 'going', 'joining', 'growing'], ['Monday', 'number', 'cities', 'country']]	[['Watertown', 'Saugus', 'Framingham'], ['are', 'going'], ['Monday']]
1	1018730	1018788	[['IBM', 'stock'], ['rose'], ['New', 'York', 'Stock', 'Exchange']]	[['IBM', 'shares'], ['closed'], ['percent', 'New', 'York', 'Stock', 'Exchange']]
1	3400796	3400822	[[], ['is', 'get', 'elect'], ['failure', 'times', 'row', 'turnout', 'president']]	[[], ['failed', 'get', 'elect'], ['_', 'turnout', 'president']]
1	881726	882002	[[], ['was', 'arrested', 'kidnapped', 'beating'], ['kilometres', 'mother', 'brother']]	[[], ['was', 'arrested', 'kidnapped', 'beating'], ['km', 'Jennette', 'Tamayo', 'mother', 'brother']]
1	813444	813256	[['election'], ['was', 'hailed', 'condemned'], ['quarters', 'breakthrough', 'rights', 'others', 'violation', 'God', 'word']]	[['Robinson', 'election'], ['was', 'hailed', 'condemned', 'created'], ['quarters', 'breakthrough', 'rights', 'others', 'rebellion', 'God', 'order']]
1	3416800	3416661	[['Gov.', 'Don', 'Carcieri'], ['said', 'shows', 'apply'], ['ruling', 'state', 'taxation', 'laws', 'tribe', 'sales', 'activities']]	[['Gov.', 'Don', 'Carcieri'], ['said', 'shows', 'apply'], ['ruling', 'state', 'taxation', 'laws', 'activity']]
1	578547	577866	[['Wyeth'], ['estimates', 'continue', 'take', 'was', 'halted'], ['women', 'Prempro', 'pills', 'study', 'summer']]	[['Wyeth'], ['estimates', 'are', 'taking', 'was', 'halted'], ['women', 'Prempro', 'pills', 'WHI', 'study', 'year']]
0	308890	308787	[[], ['said', 'had', 'had', 'been', 'denied'], ['Dr', 'Hollingworth', 'advice', 'justice', 'church', 'inquiry']]	[['Senator', 'Brandis'], ['backed', 'had', 'been', 'denied'], ['Dr', 'Hollingworth', 'claims', 'justice', 'Church', 'inquiry', 'claims']]
1	3127660	3127435	[['Come', 'gather'], ['Morgan', 'students', 'Wheaton', 'College', 'gym', 'dance', 'school', 'history']]	[['College'], ['gather'], ['gym', 'Friday', 'night', 'dance', 'school', 'history']]
0	1417843	1418003	[['Dennehy'], ['has', 'been', 'heard', 'was', 'killed'], ['weeks', 'police', 'suspect', 'Waco', 'area']]	[['Authorities', 'Baylor', 'officials'], ['say', 'has', 'been', 'heard'], ['Dennehy', 'weeks']]
1	368063	368013	[['Vaccine', 'makers'], ['have', 'been', 'thrust', 'following', 'encourage'], ['limelight', 'government', 'programmes', 'vaccination', 'fears', 'attacks', 'targets']]	[['Vaccine', 'makers'], ['have', 'been', 'thrust', 'encourage'], ['limelight', 'government', 'programs', 'vaccination', 'fears', 'attacks']]
1	1953540	1953355	[['rate', 'reductions'], ['be', 'ordered'], []]	[['Bordelon'], ['said'], []]
1	1455002	1455078	[['President', 'Bush'], ['signed', 'exempting', 'had', 'signed', 'ratified'], ['waiver', 'nations', 'sanctions', 'immunity', 'agreement']]	[['President', 'Bush'], ['signed', 'exempting', 'had', 'signed', 'ratified'], ['waiver', 'countries', 'immunity', 'agreements']]
1	953482	953745	[['Shares', 'AT&T'], ['climbed', 'adding'], ['percent', 'cents', 'day', 'gain', 'percent']]	[['Shares', 'AT&T'], ['climbed', 'adding'], ['percent', 'day', 'percent', 'rise']]
1	1730037	1729778	[['AMD'], ['reported', 'ended'], ['loss', 'quarter', 'June', 'sales']]	[['AMD'], ['reported'], ['loss', 'cents', 'share', 'sales']]
1	2857171	2857458	[]	[]
0	490486	490021	[]	[]
1	727268	727328	[['Osama', 'bin', 'Laden'], ['is', 'becoming'], ['hero']]	[['Osama', 'bin', 'Laden', 'leader', 'network'], ['is', 'becoming'], ['hero']]
1	1220668	1220801	[[], ['believe', 'have', 'use'], ['right', 'word', 'spike', 'name', 'network']]	[[], ['believe', 'have', 'use', 'name'], ['right', 'word', 'spike', 'network']]
1	3062259	3062441	[['judge'], ['granted', 'shut', 'helps', 'buy'], ['government', 'request', 'Thursday', 'company', 'customers', 'prescription', 'drugs', 'Canada']]	[['judge'], ['granted', 'shut', 'sells'], ['request', 'Food', 'Drug', 'Administration', 'Rx', 'Depot', 'Internet', 'company', 'prescription', 'drugs', 'Canada']]
0	2055507	2055516	[['Anyone', 'information', 'Lopez'], ['call'], ["O'Shea", 'Crime', 'Stoppers']]	[['Anyone', 'information'], ['is', 'asked', 'call'], ['Detective', 'Kevin', 'Umphrey', 'Crime', 'Stoppers', '-LRB-800-RRB-']]
1	1515072	1515036	[['panels'], ['picture', 'standing', 'outline', 'including'], ['towers', 'history', 'construction', 'bombing', 'destruction', 'Sept.']]	[['panels'], ['outline', 'including'], ['towers', 'history', 'construction', 'bombing', 'destruction', 'terrorists', 'Sept.']]
1	2587376	2587143	[['country'], ['tolerates', 'arranged'], ['Gypsy', 'tradition', 'child', 'weddings']]	[['country'], ['tolerates', 'arranged', 'are', 'known'], ['tradition', 'child', 'weddings', 'Roma', 'Gypsies']]
0	14509	14515	[['reports'], ['said'], []]	[['Institute', 'Supply', 'Management'], ['said', 'rose'], ['index', 'activity', 'March']]
1	1048616	1048751	[['counties'], ['got'], ['inches', 'rain', 'midnight', 'noon']]	[['weather', 'service'], ['estimated', 'hit'], ['inches', 'rain', 'Kanawha', 'Nicholas', 'counties', 'midnight', 'noon', 'Monday']]
0	3094769	3094801	[['skeptics'], ['argue', 'do'], ['smoking', 'cholesterol']]	[['skeptics'], ['argue', 'do', 'are', 'considered'], ['smoking', 'cholesterol', 'diseases']]
1	3030254	3030287	[['Intel'], ['plans', 'present'], ['paper', 'findings', 'today', 'conference', 'Japan']]	[['breakthrough', 'technology'], ['was', 'presented'], ['Intel', 'scientists', 'conference', 'Japan']]
0	845113	845201	None	[['troops'], ['defend'], ['group', 'foreigners', 'board', 'helicopters', 'evacuation', 'European', 'Union', 'compound', 'Monrovia', 'Liberia']]
1	158719	159051	[['statement', 'DEI'], ['said', 'begin', 'driving', 'beginning'], ['Green', 'car', 'basis', 'week', 'Winston', 'Open', 'Lowe', 'Motor', 'Speedway']]	[[], ['was', 'announced', 'replace', 'beginning'], ['Green', 'Park', 'Dale', 'Earnhardt', 'Inc.', 'No.', 'Chevrolet', 'Winston', 'Open', 'Lowe', 'Motor', 'Speedway', 'week']]
0	67938	67983	[['Illinois', 'Supreme', 'Court'], ['dismissed'], ['case']]	[['Supreme', 'Court'], ['agreed'], ['Monday', 'Illinois', 'Telemarketing', 'Associates']]
1	228857	228818	[['Coupling', 'version', 'hit', 'comedy'], ['get'], ['Thursday', 'p.m.', 'time', 'slot']]	[['Coupling', 'version', 'hit', 'comedy'], ['couple'], ['Friends', 'Thursdays']]
0	1721439	1721590	[[], ['was', 'forced', 'close'], ['time', 'years', 'wildfires', 'park']]	None
1	790082	790100	[['Disney'], ['has', 'said', 'were', 'wanted', 'wants', 'maintained'], ['safety', 'enjoyment', 'guests', 'reasons', 'company', 'zones']]	[['Disney', 'spokeswoman', 'Rena', 'Callahan'], ['said', 'were', 'wanted', 'wants', 'kept'], ['safety', 'enjoyment', 'guests', 'reasons', 'company', 'zones', 'place']]
1	1889954	1889847	[['Sources', 'bidding'], ['said', 'was', 'looking'], ['week', 'cable', 'TV', 'company', 'Comcast', 'Corp.', 'VUE']]	[['sources'], ['told', 'was', 'looking', 'buying'], ['Reuters', 'cable', 'TV', 'company', 'Comcast', 'Corp.', 'CMCSA.O', 'VUE', 'assets']]
0	3394860	3394670	[['caretaker', 'church', 'officials', 'Jorge', 'Manzon'], ['was', 'believed', 'be', 'missing'], ['children']]	[['caretaker', 'church', 'officials', 'Jorge', 'Monzon'], ['was', 'believed', 'be', 'missing', 'are', 'presumed'], []]
1	3053580	3053552	[['total', 'National', 'Guard', 'Reserve', 'members', 'duty'], ['stood'], []]	[['number', 'National', 'Guard', 'Reserve', 'troops', 'duty'], ['stood'], []]
1	1570961	1570936	[['shares'], ['fell'], ['cents', 'percent', 'Monday', 'New', 'York', 'Stock', 'Exchange']]	[['Schering-Plough', 'shares'], ['fell', 'close'], ['percent', 'cents', 'trading', 'Monday', 'New', 'York', 'Stock', 'Exchange']]
1	1921373	1921407	[]	[]
1	763491	763433	[[], ['says'], []]	[[], ['said'], []]
1	161959	161850	[]	[]
1	3372169	3372093	[['fawn', 'Dr', 'Duane', 'Kraemer', 'researchers'], ['was', 'born'], ['months']]	[['fawn', 'university', 'researcher', 'Duane', 'Kraemer'], ['turns'], ['months', 'today']]
1	1351951	1352045	[['researchers'], ['ordered', 'conducted', 'were', 'find'], ['slaughter', 'cows', 'investigation', 'evidence', 'animals']]	[['investigators'], ['slaughtered', 'were', 'find'], ['cows', 'evidence', 'animals']]
1	315785	315653	[['Hevesi'], ['found'], []]	[[], ['said'], []]
1	283128	283117	[['measures'], ['be', 'taken'], ['Senate', 'Friday']]	[['Ratliff'], ['said', 'hopes', 'bring'], ['measures', 'Senate', 'Friday']]
0	949774	949346	[['Toronto'], ['had'], ['cases', 'SARS', 'cases']]	[[], ['were'], ['SARS', 'cases', 'Toronto', 'region']]
1	1019061	1018963	[['Shares', 'PeopleSoft'], ['rose'], ['cents', 'Monday', 'trading', 'Nasdaq', 'Stock', 'Market']]	[['PeopleSoft', 'shares'], ['were'], ['cents', 'morning', 'trade', 'Nasdaq']]
0	555528	555584	[['Broomhead'], ['was', 'assigned'], ['Squadron', 'Armored', 'Cavalry', 'Regiment']]	[['Quinn'], ['was', 'assigned', 'based'], ['Armored', 'Cavalry', 'Regiment', 'Fort', 'Carson', 'Colo.']]
1	1371056	1370928	[]	[]
0	821367	821695	[['report'], ['Robert', 'Liscouski', 'assistant', 'secretary', 'homeland', 'security', 'infrastructure', 'protection']]	[['Robert', 'Liscouski', 'assistant', 'secretary', 'homeland', 'security', 'infrastructure', 'protection'], ['said'], ['briefing', 'today']]
1	813240	813525	[['Mr', 'Robinson'], ['urged', 'be', 'understand', "'ve", 'done'], ['voters', 'kind', 'believers', 'today']]	[[], ['urged', 'elected', 'be', 'understand', "'ve", 'done'], ['delegates', 'kind', 'believers', 'today']]
1	2001330	2001668	[['Nasdaq', 'Composite', 'Index', 'IXIC'], ['added'], ['point', 'percent']]	[['Nasdaq', 'Composite', 'Index', 'IXIC'], ['rose', 'based'], ['points', 'percent', 'figures']]
1	2454236	2454061	[[], ['be'], ['marathon', 'sprint']]	[[], ['be'], ['marathon', 'sprint']]
1	2301818	2302005	[['Hollings'], ['said'], []]	[[], ['listened'], ['years']]
0	2628364	2628772	[['Heatley'], ['was'], ['league', 'goals', 'season', 'points']]	[]
1	2138293	2138525	[['Taub'], ['said'], []]	[['Taub'], ['said'], []]
1	2694852	2694831	[['Law', 'enforcement', 'sources', 'condition', 'anonymity'], ['confirmed', 'was', 'being', 'investigated'], ['Associated', 'Press', 'Limbaugh', 'Palm', 'Beach', 'County', 'state', 'attorney', 'office']]	[['Law', 'enforcement', 'officials'], ['confirmed', 'was', 'being', 'investigated'], ['Limbaugh', 'Palm', 'Beach', 'County', 'Fla.', 'state', 'attorney', 'office']]
1	1239045	1239030	[['facets', 'temperament'], ['is', 'respond'], ['people', 'novelty']]	[['characteristics', 'temperament'], ['is', 'react'], ['people', 'novelty']]
0	1773875	1773829	[['Hurlbert'], ['files'], ['count', 'felony', 'assault', 'Bryant']]	[['Bryant'], ['has', 'been', 'charged'], ['felony', 'assault']]
1	1610363	1610417	[['Mr', 'Koizumi'], ['rebuked', 'saying', 'were'], ['Mr', 'Konoike', 'remarks']]	[['Koizumi'], ['told', 'were'], ['reporters', 'office', 'Konoike', 'remarks']]
1	1803771	1803716	[['CBO', 'analysis', 'Senate', 'package'], ['said', 'sponsored', 'accounted'], ['amendment', 'Sen.', 'Maria', 'Cantwell', 'D-Wash.', 'cost']]	[['budget', 'office'], ['said', 'accounted'], ['provision', 'Senate', 'bill', 'cost']]
0	1521034	1520582	[['White', 'kidney', 'failure', 'years', 'blood', 'pressure'], ['died'], ['Cedars-Sinai', 'Medical', 'Center']]	[['White', 'kidney', 'failure', 'years', 'blood', 'pressure'], ['had', 'been', 'undergoing', 'had', 'been', 'hospitalized'], ['dialysis', 'September', 'stroke']]
1	2761139	2761113	[['EMC'], ['agreed', 'acquire'], ['Legato', 'Systems', 'Nasdaq', 'LGTO']]	[['Hopkinton', 'Mass.', 'company'], ['agreed', 'buy'], ['Legato', 'Systems', 'Mountain', 'View']]
1	2510517	2510450	[['Standard', 'Poor', 'index'], ['declined', 'having', 'shed'], ['cent', 'session']]	[['Standard', 'Poor', 'index'], ['declined', 'losing'], ['percent', 'Thursday']]
1	2576454	2576555	[['Nasdaq'], ['fell', 'snapping'], ['%', 'month', 'winning', 'streak']]	[['Nasdaq'], ['is', 'snap'], ['percent', 'month', 'track', 'streak', 'gains']]
1	1569832	1569899	[['Shares', 'Cellegy'], ['were'], ['%', 'midday', 'trading', 'Nasdaq', 'Stock', 'Market']]	[['Shares', 'Cellegy'], ['plunged'], ['Monday', 'Nasdaq', 'Stock', 'Market']]
0	3093463	3093383	[]	[['Haskell'], ['said', 'were'], ['percent', 'percent', 'percent']]
1	2904023	2904060	[]	[]
1	1546659	1546715	[['Matthew', 'Lovett', 'Collingswood', 'High', 'School'], ['was', 'arrested'], []]	[['Matthew', 'Lovett', 'Oaklyn', 'N.J.'], ['was', 'arrested'], []]
1	2083598	2083810	[['percent', 'school', 'percent', 'students'], ['be'], ['math']]	[['percent', 'school', 'students', 'percent', 'school', 'students'], ['be'], []]
0	2081805	2081712	[['Securities', 'Exchange', 'Commission'], ['has', 'initiated'], ['probe', 'Coke']]	[['investigation'], ['is'], ['inquiry', 'Securities', 'Exchange', 'Commission']]
1	1691524	1691465	[[], ['compares'], ['earnings', 'cents', 'share', 'revenue', 'period', 'year']]	[[], ['compares'], ['profit', 'cents', 'share', 'revenue', 'period', 'year']]
1	1106212	1106299	[['President', 'Bush', 'administration', 'officials'], ['cited', 'banned'], ['threat', 'Iraq', 'weapons'], ['programs', 'justification', 'war']]	[['President', 'Bush', 'officials', 'administration'], ['cited', 'going'], ['threat', 'Iraq', 'chemical', 'weapons', 'weapons', 'program', 'justification', 'war']]
0	2965698	2965467	[['Ebert'], ['asked', 'pointing'], ['Franklin', 'color', 'photo', 'Linda', 'Franklin', 'projection', 'screen']]	[['photo', 'Linda', 'Franklin', 'body'], ['was', 'shown'], ['screen', 'courtroom', 'yesterday']]
0	174701	174280	[['SPX'], ['was'], ['points', 'percent']]	[['IXIC'], ['jumped'], ['points', 'percent']]
1	1626913	1627111	[['officials'], ['said', 'was', 'are', 'panicking', 'were', 'losing'], ['advertising', 'buy', 'proof', 'Democrats', 'stature', 'Medicare']]	[['officials'], ['said', 'were', 'were', 'losing'], ['advertisements', 'proof', 'Democrats', 'stature', 'Medicare']]
1	167084	166941	[['Moore'], ['was', 'expected', 'be', 'discharged', 'according'], ['hospital', 'Thursday', 'Friday', 'Jackie', 'Green', 'spokeswoman', 'show', 'press', 'agent']]	[['English', 'star'], ['was', 'expected', 'be', 'discharged'], ['hospital']]
1	1913621	1913715	[['company'], ['keep', 'be', 'headquartered'], ['name', 'Sunnyvale']]	[['company'], ['be', 'named', 'be', 'headquartered'], ['Interwoven', 'Sunnyvale']]
1	2661772	2661838	[['Apple'], ['has', 'built', 'define', 'supports', 'using'], ['VPN', 'server', 'Panther', 'Server', 'Mac', 'OS', 'X', 'Windows', 'UNIX', 'clients', 'PPTP', 'L2TP', 'tunneling', 'protocols']]	[['VPN', 'server', 'Panther', 'Server'], ['supports', 'using'], ['Mac', 'OS', 'X', 'Windows', 'UNIX', 'clients', 'PPTP', 'L2TP', 'tunneling', 'protocols']]
0	184604	184749	[[], ['organised'], ['youth', 'camp', 'diocese', 'Bendigo']]	[[], ['attended', 'organised'], ['youth', 'camp', 'diocese']]
1	213274	213017	[['Bush', 'aides'], ['describe', 'has', 'become'], ['Omaha', 'stop', 'Sen.', 'Ben', 'Nelson', 'D-Neb', 'lobbying', 'target', 'tax', 'cut', 'package']]	[['Bush', 'aides'], ['describe', 'has', 'become'], ['Omaha', 'stop', 'Senator', 'Ben', 'Nelson', 'Democrat', 'Nebraska', 'lobbying', 'target', 'package']]
1	1910610	1910455	[['ruling'], ['follows', 'be', 'bidding'], ['days', 'speculation', 'Hewlett-Packard', 'Co.', 'company']]	[['ruling'], ['follows', 'be', 'bidding'], ['days', 'volatility', 'RIM', 'stock', 'speculation', 'PC', 'Hewlett-Packard', 'Co.', 'company']]
0	903431	903485	[[], ['had', 'performed', 'including'], ['Cuba', 'occasions', 'shows', 'US', 'year', 'Brazil', 'South', 'Africa', 'countries']]	[[], ['had', 'performed', 'including'], ['Cuba', 'occasions', 'shows', 'United', 'States', 'year']]
1	1703442	1703476	[['Hoffa'], ['vanished'], ['afternoon', 'July', 'parking', 'lot', 'Oakland', 'County', 'miles', 'Detroit']]	[['Hoffa'], ['vanished'], ['afternoon', 'July', 'parking', 'lot', 'Detroit', 'suburb', 'Oakland', 'County']]
0	953477	953744	[]	[['IXIC'], ['added'], ['points', 'percent']]
1	3113791	3113782	[['Commission', 'EU', 'enforcer'], ['is', 'expected', 'issue', 'is', 'reached'], ['decision', 'spring', 'settlement']]	[['European', 'Commission'], ['is', 'expected', 'issue', 'is', 'reached'], ['decision', 'case', 'spring', 'settlement']]
1	860025	859375	[['UConn'], ['has', 'fielded'], ['championship', 'teams', 'sports', 'men', 'women', 'basketball', 'men', 'soccer']]	[['Huskies'], ['have', 'fielded'], ['championship', 'teams', 'sports', 'men', 'basketball', 'women', 'basketball', 'men', 'soccer']]
1	3214517	3214483	[[], ['told'], ['jurors']]	[['Ms.', 'Richardson'], ['declared'], []]
0	2083612	2083810	[['percent', 'Latino', 'students', 'percent', 'students'], ['performed'], []]	[['percent', 'school', 'students', 'percent', 'school', 'students'], ['be'], []]
0	3045253	3045400	[['signal'], ['is', 'designed', 'make', 'transfer', 'make'], ['consumers', 'copies', 'Internet', 'millions', 'others']]	[['FCC', 'officials'], ['said', 'is', 'designed', 'make', 'transfer'], ['signal', 'consumers', 'copies', 'Internet']]
